trial,code_distance,qubit_layout,n_trotter_steps,placement,n_aods,tmr_assignment_method,consider_skip_rus,trivial_return,decompose_move,parallel_execution,fidelity,fidelity_of_rz_layer,fidelity_of_rz_injection,fidelity_of_rz_teleportaion,fidelity_of_rz_s,fidelity_cnot,fidelity_1q,n_cnot,n_h
2,9,"(4, 4)",1,col_based,1,matching,0,True,False,False,0.9998929258936616,0.9999287033917511,0.9999681971771497,0.9999605049585476,1,0.9999653741259314,0.9999988457850173,128,32
3,9,"(4, 4)",1,col_based,1,matching,0,True,False,False,0.9998697294998854,0.999905506167977,0.9999506796466624,0.9999548242932328,1,0.9999653741259314,0.9999988457850173,128,32
4,9,"(4, 4)",1,col_based,1,matching,0,True,False,False,0.9995650962748722,0.9996008620427821,0.9996435879491944,0.9999572588601304,1,0.9999653741259314,0.9999988457850173,128,32
0,9,"(4, 4)",1,col_based,1,matching,0,False,False,False,0.9998383124256718,0.9998740879696187,0.9999206125172302,0.9999534717586286,1,0.9999653741259314,0.9999988457850173,128,32
1,9,"(4, 4)",1,col_based,1,matching,0,False,False,False,0.9998747762779918,0.9999105531266639,0.999955997340744,0.9999545537861656,1,0.9999653741259314,0.9999988457850173,128,32
2,9,"(4, 4)",1,col_based,1,matching,0,False,False,False,0.9998730726262924,0.9999088494140056,0.9999515884847118,0.9999572588601304,1,0.9999653741259314,0.9999988457850173,128,32
3,9,"(4, 4)",1,col_based,1,matching,0,False,False,False,0.9998486585411056,0.9998844344552503,0.9999290659815455,0.9999553653075867,1,0.9999653741259314,0.9999988457850173,128,32
4,9,"(4, 4)",1,col_based,1,matching,0,False,False,False,0.9997263104560459,0.9997620819924135,0.9998088717959255,0.9999532012519273,1,0.9999653741259314,0.9999988457850173,128,32
0,9,"(4, 4)",1,col_based,1,matching,1,False,False,False,0.9998929223475798,0.9999286998455423,0.9999668410781134,0.9999618575026649,1,0.9999653741259314,0.9999988457850173,128,32
1,9,"(4, 4)",1,col_based,1,matching,1,False,False,False,0.9998862361466645,0.9999220134053858,0.9999658350785043,0.9999561768296663,1,0.9999653741259314,0.9999988457850173,128,32
2,9,"(4, 4)",1,col_based,1,matching,1,False,False,False,0.9999100804593621,0.9999458585712647,0.9999837299433775,0.9999621280117078,1,0.9999653741259314,0.9999988457850173,128,32
3,9,"(4, 4)",1,col_based,1,matching,1,False,False,False,0.9998881910270198,0.9999239683556894,0.9999667080726241,0.9999572588601304,1,0.9999653741259314,0.9999988457850173,128,32
4,9,"(4, 4)",1,col_based,1,matching,1,False,False,False,0.9998670593425322,0.999902835915082,0.999944763215278,0.9999580703837467,1,0.9999653741259314,0.9999988457850173,128,32
0,9,"(4, 4)",1,col_based,1,matching,2,False,False,False,0.9998898348872126,0.9999256122747018,0.9999683520619024,0.9999572588601304,1,0.9999653741259314,0.9999988457850173,128,32
1,9,"(4, 4)",1,col_based,1,matching,2,False,False,False,0.9998862361466645,0.9999220134053858,0.9999658350785043,0.9999561768296663,1,0.9999653741259314,0.9999988457850173,128,32
2,9,"(4, 4)",1,col_based,1,matching,2,False,False,False,0.9997577438687816,0.9997935165298785,0.9998370620963263,0.9999564473371726,1,0.9999653741259314,0.9999988457850173,128,32
3,9,"(4, 4)",1,col_based,1,matching,2,False,False,False,0.9999048620793837,0.9999406400045656,0.9999793227198973,0.9999613164847985,1,0.9999653741259314,0.9999988457850173,128,32
4,9,"(4, 4)",1,col_based,1,matching,2,False,False,False,0.99991113801216,0.9999469161619033,0.9999845170588979,0.9999623985208239,1,0.9999653741259314,0.9999988457850173,128,32
0,9,"(4, 4)",1,col_based,1,matching,2,False,True,False,0.9998898348872126,0.9999256122747018,0.9999683520619024,0.9999572588601304,1,0.9999653741259314,0.9999988457850173,128,32
1,9,"(4, 4)",1,col_based,1,matching,2,False,True,False,0.9998862361466645,0.9999220134053858,0.9999658350785043,0.9999561768296663,1,0.9999653741259314,0.9999988457850173,128,32
2,9,"(4, 4)",1,col_based,1,matching,2,False,True,False,0.9997577438687816,0.9997935165298785,0.9998370620963263,0.9999564473371726,1,0.9999653741259314,0.9999988457850173,128,32
3,9,"(4, 4)",1,col_based,1,matching,2,False,True,False,0.9999048620793837,0.9999406400045656,0.9999793227198973,0.9999613164847985,1,0.9999653741259314,0.9999988457850173,128,32
4,9,"(4, 4)",1,col_based,1,matching,2,False,True,False,0.99991113801216,0.9999469161619033,0.9999845170588979,0.9999623985208239,1,0.9999653741259314,0.9999988457850173,128,32
0,9,"(4, 4)",1,col_based,1,matching,0,False,False,True,0.9998437134551001,0.9998794891923032,0.9999246614956002,0.9999548242932328,1,0.9999653741259314,0.9999988457850173,128,32
1,9,"(4, 4)",1,col_based,1,matching,0,False,False,True,0.9998462891892231,0.9998820650185893,0.9999288604374196,0.9999532012519273,1,0.9999653741259314,0.9999988457850173,128,32
2,9,"(4, 4)",1,col_based,1,matching,0,False,False,True,0.9998676237332349,0.9999034003259794,0.9999412700900531,0.9999621280117078,1,0.9999653741259314,0.9999988457850173,128,32
3,9,"(4, 4)",1,col_based,1,matching,0,False,False,True,0.9998426429686574,0.9998784186675569,0.9999189924559366,0.9999594229245711,1,0.9999653741259314,0.9999988457850173,128,32
4,9,"(4, 4)",1,col_based,1,matching,0,False,False,True,0.9998733151778794,0.9999090919742714,0.9999518310553454,0.9999572588601304,1,0.9999653741259314,0.9999988457850173,128,32
0,9,"(4, 4)",1,col_based,1,matching,2,False,False,True,0.9998471808518091,0.99988295671308,0.9999238011842826,0.9999591524162599,1,0.9999653741259314,0.9999988457850173,128,32
1,9,"(4, 4)",1,col_based,1,matching,2,False,False,True,0.999884295729343,0.9999200729186336,0.9999649765455253,0.9999550948003731,1,0.9999653741259314,0.9999988457850173,128,32
2,9,"(4, 4)",1,col_based,1,matching,2,False,False,True,0.9998922690808699,0.9999280465554576,0.9999694338905122,0.999958611399857,1,0.9999653741259314,0.9999988457850173,128,32
3,9,"(4, 4)",1,col_based,1,matching,2,False,False,True,0.9998483651283983,0.9998841410320443,0.9999279610454026,0.9999561768296663,1,0.9999653741259314,0.9999988457850173,128,32
4,9,"(4, 4)",1,col_based,1,matching,2,False,False,True,0.9998341288032572,0.9998699041975085,0.9999142645790531,0.9999556358148733,1,0.9999653741259314,0.9999988457850173,128,32
0,9,"(4, 4)",1,col_based,2,matching,0,True,False,False,0.9998383124256718,0.9998740879696187,0.9999206125172302,0.9999534717586286,1,0.9999653741259314,0.9999988457850173,128,32
1,9,"(4, 4)",1,col_based,2,matching,0,True,False,False,0.9998747762779918,0.9999105531266639,0.999955997340744,0.9999545537861656,1,0.9999653741259314,0.9999988457850173,128,32
2,9,"(4, 4)",1,col_based,2,matching,0,True,False,False,0.9998929258936616,0.9999287033917511,0.9999681971771497,0.9999605049585476,1,0.9999653741259314,0.9999988457850173,128,32
3,9,"(4, 4)",1,col_based,2,matching,0,True,False,False,0.9998697294998854,0.999905506167977,0.9999506796466624,0.9999548242932328,1,0.9999653741259314,0.9999988457850173,128,32
4,9,"(4, 4)",1,col_based,2,matching,0,True,False,False,0.9995650962748722,0.9996008620427821,0.9996435879491944,0.9999572588601304,1,0.9999653741259314,0.9999988457850173,128,32
0,9,"(4, 4)",1,col_based,2,matching,0,False,False,False,0.9998383124256718,0.9998740879696187,0.9999206125172302,0.9999534717586286,1,0.9999653741259314,0.9999988457850173,128,32
1,9,"(4, 4)",1,col_based,2,matching,0,False,False,False,0.9998747762779918,0.9999105531266639,0.999955997340744,0.9999545537861656,1,0.9999653741259314,0.9999988457850173,128,32
2,9,"(4, 4)",1,col_based,2,matching,0,False,False,False,0.9998730726262924,0.9999088494140056,0.9999515884847118,0.9999572588601304,1,0.9999653741259314,0.9999988457850173,128,32
3,9,"(4, 4)",1,col_based,2,matching,0,False,False,False,0.9998486585411056,0.9998844344552503,0.9999290659815455,0.9999553653075867,1,0.9999653741259314,0.9999988457850173,128,32
4,9,"(4, 4)",1,col_based,2,matching,0,False,False,False,0.9997263104560459,0.9997620819924135,0.9998088717959255,0.9999532012519273,1,0.9999653741259314,0.9999988457850173,128,32
0,9,"(4, 4)",1,col_based,2,matching,1,False,False,False,0.9998368718138967,0.9998726473062965,0.999919442284369,0.9999532012519273,1,0.9999653741259314,0.9999988457850173,128,32
1,9,"(4, 4)",1,col_based,2,matching,1,False,False,False,0.9998862361466647,0.999922013405386,0.9999658350785046,0.9999561768296663,1,0.9999653741259314,0.9999988457850173,128,32
2,9,"(4, 4)",1,col_based,2,matching,1,False,False,False,0.9998986493734319,0.999934427076315,0.999971486480315,0.9999629395392758,1,0.9999653741259314,0.9999988457850173,128,32
3,9,"(4, 4)",1,col_based,2,matching,1,False,False,False,0.9998873312879126,0.9999231085858197,0.9999669303069346,0.9999561768296663,1,0.9999653741259314,0.9999988457850173,128,32
4,9,"(4, 4)",1,col_based,2,matching,1,False,False,False,0.9994584519125637,0.9994942138645965,0.9995388279727382,0.9999553653075867,1,0.9999653741259314,0.9999988457850173,128,32
0,9,"(4, 4)",1,col_based,2,matching,2,False,False,False,0.9998390454876449,0.9998748210578218,0.9999210751415336,0.999953742265403,1,0.9999653741259314,0.9999988457850173,128,32
1,9,"(4, 4)",1,col_based,2,matching,2,False,False,False,0.9998862361466647,0.999922013405386,0.9999658350785046,0.9999561768296663,1,0.9999653741259314,0.9999988457850173,128,32
2,9,"(4, 4)",1,col_based,2,matching,2,False,False,False,0.9998974781975637,0.9999332558585406,0.9999708562418683,0.9999623985208239,1,0.9999653741259314,0.9999988457850173,128,32
3,9,"(4, 4)",1,col_based,2,matching,2,False,False,False,0.9998486585411056,0.9998844344552503,0.9999290659815455,0.9999553653075867,1,0.9999653741259314,0.9999988457850173,128,32
4,9,"(4, 4)",1,col_based,2,matching,2,False,False,False,0.9998150315572756,0.9998508062682021,0.9998978707157535,0.9999529307452992,1,0.9999653741259314,0.9999988457850173,128,32
0,9,"(4, 4)",1,col_based,2,matching,2,False,True,False,0.9998390454876449,0.9998748210578218,0.9999210751415336,0.999953742265403,1,0.9999653741259314,0.9999988457850173,128,32
1,9,"(4, 4)",1,col_based,2,matching,2,False,True,False,0.9998862361466647,0.999922013405386,0.9999658350785046,0.9999561768296663,1,0.9999653741259314,0.9999988457850173,128,32
2,9,"(4, 4)",1,col_based,2,matching,2,False,True,False,0.9998974781975637,0.9999332558585406,0.9999708562418683,0.9999623985208239,1,0.9999653741259314,0.9999988457850173,128,32
3,9,"(4, 4)",1,col_based,2,matching,2,False,True,False,0.9998486585411056,0.9998844344552503,0.9999290659815455,0.9999553653075867,1,0.9999653741259314,0.9999988457850173,128,32
4,9,"(4, 4)",1,col_based,2,matching,2,False,True,False,0.9998150315572756,0.9998508062682021,0.9998978707157535,0.9999529307452992,1,0.9999653741259314,0.9999988457850173,128,32
0,9,"(4, 4)",1,col_based,2,matching,0,False,False,True,0.9998437134551001,0.9998794891923032,0.9999246614956002,0.9999548242932328,1,0.9999653741259314,0.9999988457850173,128,32
1,9,"(4, 4)",1,col_based,2,matching,0,False,False,True,0.9998462891892231,0.9998820650185893,0.9999288604374196,0.9999532012519273,1,0.9999653741259314,0.9999988457850173,128,32
2,9,"(4, 4)",1,col_based,2,matching,0,False,False,True,0.9998676237332349,0.9999034003259794,0.9999412700900531,0.9999621280117078,1,0.9999653741259314,0.9999988457850173,128,32
3,9,"(4, 4)",1,col_based,2,matching,0,False,False,True,0.9998426429686574,0.9998784186675569,0.9999189924559366,0.9999594229245711,1,0.9999653741259314,0.9999988457850173,128,32
4,9,"(4, 4)",1,col_based,2,matching,0,False,False,True,0.9998733151778794,0.9999090919742714,0.9999518310553454,0.9999572588601304,1,0.9999653741259314,0.9999988457850173,128,32
0,9,"(4, 4)",1,col_based,2,matching,2,False,False,True,0.9998437134551001,0.9998794891923032,0.9999246614956002,0.9999548242932328,1,0.9999653741259314,0.9999988457850173,128,32
1,9,"(4, 4)",1,col_based,2,matching,2,False,False,True,0.9998455018825191,0.9998812776837143,0.9999269910668137,0.9999542832791716,1,0.9999653741259314,0.9999988457850173,128,32
2,9,"(4, 4)",1,col_based,2,matching,2,False,False,True,0.9998875157145628,0.9999232930190688,0.9999654916870122,0.9999577998758015,1,0.9999653741259314,0.9999988457850173,128,32
3,9,"(4, 4)",1,col_based,2,matching,2,False,False,True,0.9998940755957223,0.9999298531349495,0.9999715110563603,0.9999583408917653,1,0.9999653741259314,0.9999988457850173,128,32
4,9,"(4, 4)",1,col_based,2,matching,2,False,False,True,0.999887636890301,0.9999234141991429,0.9999634487943637,0.999959963941413,1,0.9999653741259314,0.9999988457850173,128,32
0,9,"(4, 4)",1,col_based,3,matching,0,True,False,False,0.9998383124256718,0.9998740879696187,0.9999206125172302,0.9999534717586286,1,0.9999653741259314,0.9999988457850173,128,32
1,9,"(4, 4)",1,col_based,3,matching,0,True,False,False,0.9998747762779918,0.9999105531266639,0.999955997340744,0.9999545537861656,1,0.9999653741259314,0.9999988457850173,128,32
2,9,"(4, 4)",1,col_based,3,matching,0,True,False,False,0.9998929258936616,0.9999287033917511,0.9999681971771497,0.9999605049585476,1,0.9999653741259314,0.9999988457850173,128,32
3,9,"(4, 4)",1,col_based,3,matching,0,True,False,False,0.9998697294998854,0.999905506167977,0.9999506796466624,0.9999548242932328,1,0.9999653741259314,0.9999988457850173,128,32
4,9,"(4, 4)",1,col_based,3,matching,0,True,False,False,0.9995650962748722,0.9996008620427821,0.9996435879491944,0.9999572588601304,1,0.9999653741259314,0.9999988457850173,128,32
0,9,"(4, 4)",1,col_based,3,matching,0,False,False,False,0.9998383124256718,0.9998740879696187,0.9999206125172302,0.9999534717586286,1,0.9999653741259314,0.9999988457850173,128,32
1,9,"(4, 4)",1,col_based,3,matching,0,False,False,False,0.9998747762779918,0.9999105531266639,0.999955997340744,0.9999545537861656,1,0.9999653741259314,0.9999988457850173,128,32
2,9,"(4, 4)",1,col_based,3,matching,0,False,False,False,0.9998730726262924,0.9999088494140056,0.9999515884847118,0.9999572588601304,1,0.9999653741259314,0.9999988457850173,128,32
3,9,"(4, 4)",1,col_based,3,matching,0,False,False,False,0.9998486585411056,0.9998844344552503,0.9999290659815455,0.9999553653075867,1,0.9999653741259314,0.9999988457850173,128,32
4,9,"(4, 4)",1,col_based,3,matching,0,False,False,False,0.9997263104560459,0.9997620819924135,0.9998088717959255,0.9999532012519273,1,0.9999653741259314,0.9999988457850173,128,32
0,9,"(4, 4)",1,col_based,3,matching,1,False,False,False,0.9998368718138967,0.9998726473062965,0.999919442284369,0.9999532012519273,1,0.9999653741259314,0.9999988457850173,128,32
1,9,"(4, 4)",1,col_based,3,matching,1,False,False,False,0.9998862361466647,0.999922013405386,0.9999658350785046,0.9999561768296663,1,0.9999653741259314,0.9999988457850173,128,32
2,9,"(4, 4)",1,col_based,3,matching,1,False,False,False,0.9998986493734319,0.999934427076315,0.999971486480315,0.9999629395392758,1,0.9999653741259314,0.9999988457850173,128,32
3,9,"(4, 4)",1,col_based,3,matching,1,False,False,False,0.9998873312879126,0.9999231085858197,0.9999669303069346,0.9999561768296663,1,0.9999653741259314,0.9999988457850173,128,32
4,9,"(4, 4)",1,col_based,3,matching,1,False,False,False,0.9994584519125637,0.9994942138645965,0.9995388279727382,0.9999553653075867,1,0.9999653741259314,0.9999988457850173,128,32
0,9,"(4, 4)",1,col_based,3,matching,2,False,False,False,0.9998390454876449,0.9998748210578218,0.9999210751415336,0.999953742265403,1,0.9999653741259314,0.9999988457850173,128,32
1,9,"(4, 4)",1,col_based,3,matching,2,False,False,False,0.9998862361466647,0.999922013405386,0.9999658350785046,0.9999561768296663,1,0.9999653741259314,0.9999988457850173,128,32
2,9,"(4, 4)",1,col_based,3,matching,2,False,False,False,0.9998974781975637,0.9999332558585406,0.9999708562418683,0.9999623985208239,1,0.9999653741259314,0.9999988457850173,128,32
3,9,"(4, 4)",1,col_based,3,matching,2,False,False,False,0.9998486585411056,0.9998844344552503,0.9999290659815455,0.9999553653075867,1,0.9999653741259314,0.9999988457850173,128,32
4,9,"(4, 4)",1,col_based,3,matching,2,False,False,False,0.9998150315572756,0.9998508062682021,0.9998978707157535,0.9999529307452992,1,0.9999653741259314,0.9999988457850173,128,32
0,9,"(4, 4)",1,col_based,3,matching,2,False,True,False,0.9998390454876449,0.9998748210578218,0.9999210751415336,0.999953742265403,1,0.9999653741259314,0.9999988457850173,128,32
1,9,"(4, 4)",1,col_based,3,matching,2,False,True,False,0.9998862361466647,0.999922013405386,0.9999658350785046,0.9999561768296663,1,0.9999653741259314,0.9999988457850173,128,32
2,9,"(4, 4)",1,col_based,3,matching,2,False,True,False,0.9998974781975637,0.9999332558585406,0.9999708562418683,0.9999623985208239,1,0.9999653741259314,0.9999988457850173,128,32
3,9,"(4, 4)",1,col_based,3,matching,2,False,True,False,0.9998486585411056,0.9998844344552503,0.9999290659815455,0.9999553653075867,1,0.9999653741259314,0.9999988457850173,128,32
4,9,"(4, 4)",1,col_based,3,matching,2,False,True,False,0.9998150315572756,0.9998508062682021,0.9998978707157535,0.9999529307452992,1,0.9999653741259314,0.9999988457850173,128,32
0,9,"(4, 4)",1,col_based,3,matching,0,False,False,True,0.9998437134551001,0.9998794891923032,0.9999246614956002,0.9999548242932328,1,0.9999653741259314,0.9999988457850173,128,32
1,9,"(4, 4)",1,col_based,3,matching,0,False,False,True,0.9998462891892231,0.9998820650185893,0.9999288604374196,0.9999532012519273,1,0.9999653741259314,0.9999988457850173,128,32
2,9,"(4, 4)",1,col_based,3,matching,0,False,False,True,0.9998676237332349,0.9999034003259794,0.9999412700900531,0.9999621280117078,1,0.9999653741259314,0.9999988457850173,128,32
3,9,"(4, 4)",1,col_based,3,matching,0,False,False,True,0.9998426429686574,0.9998784186675569,0.9999189924559366,0.9999594229245711,1,0.9999653741259314,0.9999988457850173,128,32
4,9,"(4, 4)",1,col_based,3,matching,0,False,False,True,0.9998733151778794,0.9999090919742714,0.9999518310553454,0.9999572588601304,1,0.9999653741259314,0.9999988457850173,128,32
0,9,"(4, 4)",1,col_based,3,matching,2,False,False,True,0.9998437134551001,0.9998794891923032,0.9999246614956002,0.9999548242932328,1,0.9999653741259314,0.9999988457850173,128,32
1,9,"(4, 4)",1,col_based,3,matching,2,False,False,True,0.9998455018825191,0.9998812776837143,0.9999269910668137,0.9999542832791716,1,0.9999653741259314,0.9999988457850173,128,32
2,9,"(4, 4)",1,col_based,3,matching,2,False,False,True,0.9998676237332349,0.9999034003259794,0.9999412700900531,0.9999621280117078,1,0.9999653741259314,0.9999988457850173,128,32
3,9,"(4, 4)",1,col_based,3,matching,2,False,False,True,0.9998940755957223,0.9999298531349495,0.9999715110563603,0.9999583408917653,1,0.9999653741259314,0.9999988457850173,128,32
4,9,"(4, 4)",1,col_based,3,matching,2,False,False,True,0.999887636890301,0.9999234141991429,0.9999634487943637,0.999959963941413,1,0.9999653741259314,0.9999988457850173,128,32
0,9,"(4, 4)",1,col_based,4,matching,0,True,False,False,0.9998383124256718,0.9998740879696187,0.9999206125172302,0.9999534717586286,1,0.9999653741259314,0.9999988457850173,128,32
1,9,"(4, 4)",1,col_based,4,matching,0,True,False,False,0.9998747762779918,0.9999105531266639,0.999955997340744,0.9999545537861656,1,0.9999653741259314,0.9999988457850173,128,32
2,9,"(4, 4)",1,col_based,4,matching,0,True,False,False,0.9998929258936616,0.9999287033917511,0.9999681971771497,0.9999605049585476,1,0.9999653741259314,0.9999988457850173,128,32
3,9,"(4, 4)",1,col_based,4,matching,0,True,False,False,0.9998697294998854,0.999905506167977,0.9999506796466624,0.9999548242932328,1,0.9999653741259314,0.9999988457850173,128,32
4,9,"(4, 4)",1,col_based,4,matching,0,True,False,False,0.9995650962748722,0.9996008620427821,0.9996435879491944,0.9999572588601304,1,0.9999653741259314,0.9999988457850173,128,32
0,9,"(4, 4)",1,col_based,4,matching,0,False,False,False,0.9998383124256718,0.9998740879696187,0.9999206125172302,0.9999534717586286,1,0.9999653741259314,0.9999988457850173,128,32
1,9,"(4, 4)",1,col_based,4,matching,0,False,False,False,0.9998747762779918,0.9999105531266639,0.999955997340744,0.9999545537861656,1,0.9999653741259314,0.9999988457850173,128,32
2,9,"(4, 4)",1,col_based,4,matching,0,False,False,False,0.9998730726262924,0.9999088494140056,0.9999515884847118,0.9999572588601304,1,0.9999653741259314,0.9999988457850173,128,32
3,9,"(4, 4)",1,col_based,4,matching,0,False,False,False,0.9998486585411056,0.9998844344552503,0.9999290659815455,0.9999553653075867,1,0.9999653741259314,0.9999988457850173,128,32
4,9,"(4, 4)",1,col_based,4,matching,0,False,False,False,0.9997263104560459,0.9997620819924135,0.9998088717959255,0.9999532012519273,1,0.9999653741259314,0.9999988457850173,128,32
0,9,"(4, 4)",1,col_based,4,matching,1,False,False,False,0.9998368718138967,0.9998726473062965,0.999919442284369,0.9999532012519273,1,0.9999653741259314,0.9999988457850173,128,32
1,9,"(4, 4)",1,col_based,4,matching,1,False,False,False,0.9998862361466647,0.999922013405386,0.9999658350785046,0.9999561768296663,1,0.9999653741259314,0.9999988457850173,128,32
2,9,"(4, 4)",1,col_based,4,matching,1,False,False,False,0.9998986493734319,0.999934427076315,0.999971486480315,0.9999629395392758,1,0.9999653741259314,0.9999988457850173,128,32
3,9,"(4, 4)",1,col_based,4,matching,1,False,False,False,0.9998873312879126,0.9999231085858197,0.9999669303069346,0.9999561768296663,1,0.9999653741259314,0.9999988457850173,128,32
4,9,"(4, 4)",1,col_based,4,matching,1,False,False,False,0.9994584519125637,0.9994942138645965,0.9995388279727382,0.9999553653075867,1,0.9999653741259314,0.9999988457850173,128,32
0,9,"(4, 4)",1,col_based,4,matching,2,False,False,False,0.9998390454876449,0.9998748210578218,0.9999210751415336,0.999953742265403,1,0.9999653741259314,0.9999988457850173,128,32
1,9,"(4, 4)",1,col_based,4,matching,2,False,False,False,0.9998862361466647,0.999922013405386,0.9999658350785046,0.9999561768296663,1,0.9999653741259314,0.9999988457850173,128,32
2,9,"(4, 4)",1,col_based,4,matching,2,False,False,False,0.9998974781975637,0.9999332558585406,0.9999708562418683,0.9999623985208239,1,0.9999653741259314,0.9999988457850173,128,32
3,9,"(4, 4)",1,col_based,4,matching,2,False,False,False,0.9998486585411056,0.9998844344552503,0.9999290659815455,0.9999553653075867,1,0.9999653741259314,0.9999988457850173,128,32
4,9,"(4, 4)",1,col_based,4,matching,2,False,False,False,0.9998150315572756,0.9998508062682021,0.9998978707157535,0.9999529307452992,1,0.9999653741259314,0.9999988457850173,128,32
0,9,"(4, 4)",1,col_based,4,matching,2,False,True,False,0.9998390454876449,0.9998748210578218,0.9999210751415336,0.999953742265403,1,0.9999653741259314,0.9999988457850173,128,32
1,9,"(4, 4)",1,col_based,4,matching,2,False,True,False,0.9998862361466647,0.999922013405386,0.9999658350785046,0.9999561768296663,1,0.9999653741259314,0.9999988457850173,128,32
2,9,"(4, 4)",1,col_based,4,matching,2,False,True,False,0.9998974781975637,0.9999332558585406,0.9999708562418683,0.9999623985208239,1,0.9999653741259314,0.9999988457850173,128,32
3,9,"(4, 4)",1,col_based,4,matching,2,False,True,False,0.9998486585411056,0.9998844344552503,0.9999290659815455,0.9999553653075867,1,0.9999653741259314,0.9999988457850173,128,32
4,9,"(4, 4)",1,col_based,4,matching,2,False,True,False,0.9998150315572756,0.9998508062682021,0.9998978707157535,0.9999529307452992,1,0.9999653741259314,0.9999988457850173,128,32
0,9,"(4, 4)",1,col_based,4,matching,0,False,False,True,0.9998437134551001,0.9998794891923032,0.9999246614956002,0.9999548242932328,1,0.9999653741259314,0.9999988457850173,128,32
1,9,"(4, 4)",1,col_based,4,matching,0,False,False,True,0.9998462891892231,0.9998820650185893,0.9999288604374196,0.9999532012519273,1,0.9999653741259314,0.9999988457850173,128,32
2,9,"(4, 4)",1,col_based,4,matching,0,False,False,True,0.9998676237332349,0.9999034003259794,0.9999412700900531,0.9999621280117078,1,0.9999653741259314,0.9999988457850173,128,32
3,9,"(4, 4)",1,col_based,4,matching,0,False,False,True,0.9998426429686574,0.9998784186675569,0.9999189924559366,0.9999594229245711,1,0.9999653741259314,0.9999988457850173,128,32
4,9,"(4, 4)",1,col_based,4,matching,0,False,False,True,0.9998733151778794,0.9999090919742714,0.9999518310553454,0.9999572588601304,1,0.9999653741259314,0.9999988457850173,128,32
0,9,"(4, 4)",1,col_based,4,matching,2,False,False,True,0.9998437134551001,0.9998794891923032,0.9999246614956002,0.9999548242932328,1,0.9999653741259314,0.9999988457850173,128,32
1,9,"(4, 4)",1,col_based,4,matching,2,False,False,True,0.9998455018825191,0.9998812776837143,0.9999269910668137,0.9999542832791716,1,0.9999653741259314,0.9999988457850173,128,32
2,9,"(4, 4)",1,col_based,4,matching,2,False,False,True,0.9998676237332349,0.9999034003259794,0.9999412700900531,0.9999621280117078,1,0.9999653741259314,0.9999988457850173,128,32
3,9,"(4, 4)",1,col_based,4,matching,2,False,False,True,0.9998940755957223,0.9999298531349495,0.9999715110563603,0.9999583408917653,1,0.9999653741259314,0.9999988457850173,128,32
4,9,"(4, 4)",1,col_based,4,matching,2,False,False,True,0.999887636890301,0.9999234141991429,0.9999634487943637,0.999959963941413,1,0.9999653741259314,0.9999988457850173,128,32
0,9,"(4, 4)",1,col_based,5,matching,0,True,False,False,0.9998383124256718,0.9998740879696187,0.9999206125172302,0.9999534717586286,1,0.9999653741259314,0.9999988457850173,128,32
1,9,"(4, 4)",1,col_based,5,matching,0,True,False,False,0.9998747762779918,0.9999105531266639,0.999955997340744,0.9999545537861656,1,0.9999653741259314,0.9999988457850173,128,32
2,9,"(4, 4)",1,col_based,5,matching,0,True,False,False,0.9998929258936616,0.9999287033917511,0.9999681971771497,0.9999605049585476,1,0.9999653741259314,0.9999988457850173,128,32
3,9,"(4, 4)",1,col_based,5,matching,0,True,False,False,0.9998697294998854,0.999905506167977,0.9999506796466624,0.9999548242932328,1,0.9999653741259314,0.9999988457850173,128,32
4,9,"(4, 4)",1,col_based,5,matching,0,True,False,False,0.9995650962748722,0.9996008620427821,0.9996435879491944,0.9999572588601304,1,0.9999653741259314,0.9999988457850173,128,32
0,9,"(4, 4)",1,col_based,5,matching,0,False,False,False,0.9998383124256718,0.9998740879696187,0.9999206125172302,0.9999534717586286,1,0.9999653741259314,0.9999988457850173,128,32
1,9,"(4, 4)",1,col_based,5,matching,0,False,False,False,0.9998747762779918,0.9999105531266639,0.999955997340744,0.9999545537861656,1,0.9999653741259314,0.9999988457850173,128,32
2,9,"(4, 4)",1,col_based,5,matching,0,False,False,False,0.9998730726262924,0.9999088494140056,0.9999515884847118,0.9999572588601304,1,0.9999653741259314,0.9999988457850173,128,32
3,9,"(4, 4)",1,col_based,5,matching,0,False,False,False,0.9998486585411056,0.9998844344552503,0.9999290659815455,0.9999553653075867,1,0.9999653741259314,0.9999988457850173,128,32
4,9,"(4, 4)",1,col_based,5,matching,0,False,False,False,0.9997263104560459,0.9997620819924135,0.9998088717959255,0.9999532012519273,1,0.9999653741259314,0.9999988457850173,128,32
0,9,"(4, 4)",1,col_based,5,matching,1,False,False,False,0.9998368718138967,0.9998726473062965,0.999919442284369,0.9999532012519273,1,0.9999653741259314,0.9999988457850173,128,32
1,9,"(4, 4)",1,col_based,5,matching,1,False,False,False,0.9998862361466647,0.999922013405386,0.9999658350785046,0.9999561768296663,1,0.9999653741259314,0.9999988457850173,128,32
2,9,"(4, 4)",1,col_based,5,matching,1,False,False,False,0.9998986493734319,0.999934427076315,0.999971486480315,0.9999629395392758,1,0.9999653741259314,0.9999988457850173,128,32
3,9,"(4, 4)",1,col_based,5,matching,1,False,False,False,0.9998873312879126,0.9999231085858197,0.9999669303069346,0.9999561768296663,1,0.9999653741259314,0.9999988457850173,128,32
