trial,code_distance,fidelity_target,factory_physical_size,qubit_layout,placement,n_qubits,n_factories,n_aods,trivial_return,decompose_move,redistribute_stage1_success,J,h,dt,n_trotter_steps,epsilon,total_depth,n_cnot,n_cnot_teleportation,n_h,n_s,n_t,n_se_q,n_rz_decomposition,fidelity_total,fidelity_of_rz_teleportaion,fidelity_of_rz_s,fidelity_of_rz_h,fidelity_of_t_gate,fidelity_cnot,fidelity_h,fidelity_idle,fidelity_synthesis,synthesis_epsilon
4,7,1e-08,2,"(4, 4)",seperate_region_row,16,16,5,True,False,False,1.0,1.0,0.00146,1,0.0001,11142.0,64,2528,2624,1319,2528,15101,64,0.9862972752909441,0.9924446746740634,0.9980761116444886,0.9989509504276834,0.9999747203192831,0.9998080181428767,0.9989509504276834,0.9969843559147754,0.9999993600001984,0.0001
5,7,1e-08,2,"(4, 4)",seperate_region_row,16,16,5,True,False,False,1.0,1.0,0.00146,1,0.0001,11388.0,64,2528,2624,1380,2528,15316,64,0.986167033404469,0.9924446746740634,0.9979872268791965,0.9989509504276834,0.9999747203192831,0.9998080181428767,0.9989509504276834,0.9969414865048819,0.9999993600001984,0.0001
6,7,1e-08,2,"(4, 4)",seperate_region_row,16,16,5,True,False,False,1.0,1.0,0.00146,1,0.0001,11565.0,64,2528,2624,1438,2528,15567,64,0.9860340280991735,0.9924446746740634,0.9979027208371707,0.9989509504276834,0.9999747203192831,0.9998080181428767,0.9989509504276834,0.9968914412933987,0.9999993600001984,0.0001
7,7,1e-08,2,"(4, 4)",seperate_region_row,16,16,5,True,False,False,1.0,1.0,0.00146,1,0.0001,11164.5,64,2528,2624,1383,2528,14896,64,0.9862455551547111,0.9924446746740634,0.9979828557015246,0.9989509504276834,0.9999747203192831,0.9998080181428767,0.9989509504276834,0.9970252331154338,0.9999993600001984,0.0001
8,7,1e-08,2,"(4, 4)",seperate_region_row,16,16,5,True,False,False,1.0,1.0,0.00146,1,0.0001,11513.0,64,2528,2624,1352,2528,15601,64,0.9861511365438264,0.9924446746740634,0.9980280254607318,0.9989509504276834,0.9999747203192831,0.9998080181428767,0.9989509504276834,0.9968846624539679,0.9999993600001984,0.0001
9,7,1e-08,2,"(4, 4)",seperate_region_row,16,16,5,True,False,False,1.0,1.0,0.00146,1,0.0001,11286.0,64,2528,2624,1347,2528,15201,64,0.9862372313091758,0.9924446746740634,0.9980353110972288,0.9989509504276834,0.9999747203192831,0.9998080181428767,0.9989509504276834,0.9969644164250582,0.9999993600001984,0.0001
0,7,1e-08,2,"(6, 6)",seperate_region_row,36,36,1,True,False,False,1.0,1.0,0.00146,1,0.0001,32121.0,144,5688,5904,3010,5688,90147,144,0.9585438665339019,0.9830807402896815,0.9956150389309615,0.9976411859121336,0.9999431216170663,0.9995680926508467,0.9976411859121336,0.9821321554771808,0.9999985600010224,0.0001
1,7,1e-08,2,"(6, 6)",seperate_region_row,36,36,1,True,False,False,1.0,1.0,0.00146,1,0.0001,31746.0,144,5688,5904,2977,5688,89348,144,0.9587432452689804,0.9830807402896815,0.9956630088541417,0.9976411859121336,0.9999431216170663,0.9995680926508467,0.9976411859121336,0.9822891127518786,0.9999985600010224,0.0001
2,7,1e-08,2,"(6, 6)",seperate_region_row,36,36,1,True,False,False,1.0,1.0,0.00146,1,0.0001,32089.0,144,5688,5904,2970,5688,90504,144,0.9585314055786521,0.9830807402896815,0.9956731845895185,0.9976411859121336,0.9999431216170663,0.9995680926508467,0.9976411859121336,0.9820620337376414,0.9999985600010224,0.0001
3,7,1e-08,2,"(6, 6)",seperate_region_row,36,36,1,True,False,False,1.0,1.0,0.00146,1,0.0001,31978.0,144,5688,5904,3014,5688,90300,144,0.95850893782479,0.9830807402896815,0.9956092245518676,0.9976411859121336,0.9999431216170663,0.9995680926508467,0.9976411859121336,0.9821021026900271,0.9999985600010224,0.0001
4,7,1e-08,2,"(6, 6)",seperate_region_row,36,36,1,True,False,False,1.0,1.0,0.00146,1,0.0001,32155.0,144,5688,5904,2938,5688,90963,144,0.9584881959807295,0.9830807402896815,0.9957197035613363,0.9976411859121336,0.9999431216170663,0.9995680926508467,0.9976411859121336,0.9819718845718368,0.9999985600010224,0.0001
5,7,1e-08,2,"(6, 6)",seperate_region_row,36,36,1,True,False,False,1.0,1.0,0.00146,1,0.0001,32233.0,144,5688,5904,3022,5688,90372,144,0.9584839402281085,0.9830807402896815,0.9955975958955474,0.9976411859121336,0.9999431216170663,0.9995680926508467,0.9976411859121336,0.9820879605201576,0.9999985600010224,0.0001
6,7,1e-08,2,"(6, 6)",seperate_region_row,36,36,1,True,False,False,1.0,1.0,0.00146,1,0.0001,32337.0,144,5688,5904,3001,5688,90699,144,0.9584506430895817,0.9830807402896815,0.9956281214080751,0.9976411859121336,0.9999431216170663,0.9995680926508467,0.9976411859121336,0.9820237340613431,0.9999985600010224,0.0001
7,7,1e-08,2,"(6, 6)",seperate_region_row,36,36,1,True,False,False,1.0,1.0,0.00146,1,0.0001,32030.0,144,5688,5904,2974,5688,89711,144,0.9586778420318209,0.9830807402896815,0.9956673698708547,0.9976411859121336,0.9999431216170663,0.9995680926508467,0.9976411859121336,0.9822178011438022,0.9999985600010224,0.0001
8,7,1e-08,2,"(6, 6)",seperate_region_row,36,36,1,True,False,False,1.0,1.0,0.00146,1,0.0001,32314.0,144,5688,5904,2971,5688,91834,144,0.9582750710235419,0.9830807402896815,0.9956717309066689,0.9976411859121336,0.9999431216170663,0.9995680926508467,0.9976411859121336,0.9818008399508541,0.9999985600010224,0.0001
9,7,1e-08,2,"(6, 6)",seperate_region_row,36,36,1,True,False,False,1.0,1.0,0.00146,1,0.0001,32395.0,144,5688,5904,2995,5688,91496,144,0.9583062729497864,0.9830807402896815,0.9956368431549867,0.9976411859121336,0.9999431216170663,0.9995680926508467,0.9976411859121336,0.9818672119376217,0.9999985600010224,0.0001
0,7,1e-08,2,"(6, 6)",seperate_region_row,36,36,5,True,False,False,1.0,1.0,0.00146,1,0.0001,14770.0,144,5688,5904,3010,5688,42876,144,0.9676491064269636,0.9830807402896815,0.9956150389309615,0.9976411859121336,0.9999431216170663,0.9995680926508467,0.9976411859121336,0.9914614613071224,0.9999985600010224,0.0001
1,7,1e-08,2,"(6, 6)",seperate_region_row,36,36,5,True,False,False,1.0,1.0,0.00146,1,0.0001,14667.5,144,5688,5904,2977,5688,42610,144,0.9677472117054311,0.9830807402896815,0.9956630088541417,0.9976411859121336,0.9999431216170663,0.9995680926508467,0.9976411859121336,0.9915142084652022,0.9999985600010224,0.0001
2,7,1e-08,2,"(6, 6)",seperate_region_row,36,36,5,True,False,False,1.0,1.0,0.00146,1,0.0001,14850.5,144,5688,5904,2970,5688,43161,144,0.967650461172397,0.9830807402896815,0.9956731845895185,0.9976411859121336,0.9999431216170663,0.9995680926508467,0.9976411859121336,0.9914049496087739,0.9999985600010224,0.0001
3,7,1e-08,2,"(6, 6)",seperate_region_row,36,36,5,True,False,False,1.0,1.0,0.00146,1,0.0001,14736.0,144,5688,5904,3014,5688,42650,144,0.9676871938455978,0.9830807402896815,0.9956092245518676,0.9976411859121336,0.9999431216170663,0.9995680926508467,0.9976411859121336,0.9915062763824694,0.9999985600010224,0.0001
4,7,1e-08,2,"(6, 6)",seperate_region_row,36,36,5,True,False,False,1.0,1.0,0.00146,1,0.0001,14830.5,144,5688,5904,2938,5688,42963,144,0.9677339924021986,0.9830807402896815,0.9957197035613363,0.9976411859121336,0.9999431216170663,0.9995680926508467,0.9976411859121336,0.9914442100260566,0.9999985600010224,0.0001
5,7,1e-08,2,"(6, 6)",seperate_region_row,36,36,5,True,False,False,1.0,1.0,0.00146,1,0.0001,14874.5,144,5688,5904,3022,5688,43498,144,0.967511787385754,0.9830807402896815,0.9955975958955474,0.9976411859121336,0.9999431216170663,0.9995680926508467,0.9976411859121336,0.9913381311602935,0.9999985600010224,0.0001
6,7,1e-08,2,"(6, 6)",seperate_region_row,36,36,5,True,False,False,1.0,1.0,0.00146,1,0.0001,14841.0,144,5688,5904,3001,5688,43096,144,0.9676192452413228,0.9830807402896815,0.9956281214080751,0.9976411859121336,0.9999431216170663,0.9995680926508467,0.9976411859121336,0.9914178379581821,0.9999985600010224,0.0001
7,7,1e-08,2,"(6, 6)",seperate_region_row,36,36,5,True,False,False,1.0,1.0,0.00146,1,0.0001,14643.0,144,5688,5904,2974,5688,42615,144,0.967750482699532,0.9830807402896815,0.9956673698708547,0.9976411859121336,0.9999431216170663,0.9995680926508467,0.9976411859121336,0.9915132169513903,0.9999985600010224,0.0001
8,7,1e-08,2,"(6, 6)",seperate_region_row,36,36,5,True,False,False,1.0,1.0,0.00146,1,0.0001,15083.5,144,5688,5904,2971,5688,43903,144,0.9675054599241062,0.9830807402896815,0.9956717309066689,0.9976411859121336,0.9999431216170663,0.9995680926508467,0.9976411859121336,0.9912578360156349,0.9999985600010224,0.0001
9,7,1e-08,2,"(6, 6)",seperate_region_row,36,36,5,True,False,False,1.0,1.0,0.00146,1,0.0001,14935.0,144,5688,5904,2995,5688,43256,144,0.9675967580344562,0.9830807402896815,0.9956368431549867,0.9976411859121336,0.9999431216170663,0.9995680926508467,0.9976411859121336,0.9913861130917946,0.9999985600010224,0.0001
0,7,1e-08,2,"(8, 8)",seperate_region_row,64,64,1,True,False,False,1.0,1.0,0.00146,1,0.0001,60256.0,256,10112,10496,5239,10112,298973,256,0.9022625922476101,0.9701194744786475,0.9923802331575634,0.9958104001240389,0.9998988851114413,0.9992322936854054,0.9958104001240389,0.9419579862529139,0.9999974400032511,0.0001
1,7,1e-08,2,"(8, 8)",seperate_region_row,64,64,1,True,False,False,1.0,1.0,0.00146,1,0.0001,59908.0,256,10112,10496,5195,10112,298095,256,0.9024790169185111,0.9701194744786475,0.9924439857579928,0.9958104001240389,0.9998988851114413,0.9992322936854054,0.9958104001240389,0.9421234086155054,0.9999974400032511,0.0001
2,7,1e-08,2,"(8, 8)",seperate_region_row,64,64,1,True,False,False,1.0,1.0,0.00146,1,0.0001,59857.0,256,10112,10496,5137,10112,298034,256,0.9025664533779164,0.9701194744786475,0.9925280295344225,0.9958104001240389,0.9998988851114413,0.9992322936854054,0.9958104001240389,0.9421349025923532,0.9999974400032511,0.0001
3,7,1e-08,2,"(8, 8)",seperate_region_row,64,64,1,True,False,False,1.0,1.0,0.00146,1,0.0001,60238.0,256,10112,10496,5189,10112,299577,256,0.9022194651636248,0.9701194744786475,0.9924526796117337,0.9958104001240389,0.9998988851114413,0.9992322936854054,0.9958104001240389,0.941844204589344,0.9999974400032511,0.0001
4,7,1e-08,2,"(8, 8)",seperate_region_row,64,64,1,True,False,False,1.0,1.0,0.00146,1,0.0001,60078.0,256,10112,10496,5176,10112,299111,256,0.902320681841277,0.9701194744786475,0.9924715165561058,0.9958104001240389,0.9998988851114413,0.9992322936854054,0.9958104001240389,0.9419319885686626,0.9999974400032511,0.0001
5,7,1e-08,2,"(8, 8)",seperate_region_row,64,64,1,True,False,False,1.0,1.0,0.00146,1,0.0001,60332.0,256,10112,10496,5288,10112,300514,256,0.9019200320219344,0.9701194744786475,0.9923092407632866,0.9958104001240389,0.9998988851114413,0.9992322936854054,0.9958104001240389,0.9416677195049192,0.9999974400032511,0.0001
6,7,1e-08,2,"(8, 8)",seperate_region_row,64,64,1,True,False,False,1.0,1.0,0.00146,1,0.0001,60200.0,256,10112,10496,5189,10112,300162,256,0.9021139116506431,0.9701194744786475,0.9924526796117337,0.9958104001240389,0.9998988851114413,0.9992322936854054,0.9958104001240389,0.9417340152525868,0.9999974400032511,0.0001
7,7,1e-08,2,"(8, 8)",seperate_region_row,64,64,1,True,False,False,1.0,1.0,0.00146,1,0.0001,60410.0,256,10112,10496,5148,10112,299412,256,0.9023032491955977,0.9701194744786475,0.9925120896506296,0.9958104001240389,0.9998988851114413,0.9992322936854054,0.9958104001240389,0.9418752859640444,0.9999974400032511,0.0001
8,7,1e-08,2,"(8, 8)",seperate_region_row,64,64,1,True,False,False,1.0,1.0,0.00146,1,0.0001,60392.0,256,10112,10496,5198,10112,298218,256,0.9024528634504602,0.9701194744786475,0.9924396388596817,0.9958104001240389,0.9998988851114413,0.9992322936854054,0.9958104001240389,0.9421002326624005,0.9999974400032511,0.0001
9,7,1e-08,2,"(8, 8)",seperate_region_row,64,64,1,True,False,False,1.0,1.0,0.00146,1,0.0001,59634.0,256,10112,10496,5146,10112,294942,256,0.9031129061529964,0.9701194744786475,0.9925149877922783,0.9958104001240389,0.9998988851114413,0.9992322936854054,0.9958104001240389,0.9427176990565068,0.9999974400032511,0.0001
0,7,1e-08,2,"(8, 8)",seperate_region_row,64,64,5,True,False,False,1.0,1.0,0.00146,1,0.0001,20857.5,256,10112,10496,5239,10112,105774,256,0.9378081562040835,0.9701194744786475,0.9923802331575634,0.9958104001240389,0.9998988851114413,0.9992322936854054,0.9958104001240389,0.9790673911338771,0.9999974400032511,0.0001
1,7,1e-08,2,"(8, 8)",seperate_region_row,64,64,5,True,False,False,1.0,1.0,0.00146,1,0.0001,20814.0,256,10112,10496,5195,10112,106285,256,0.9377725577165287,0.9701194744786475,0.9924439857579928,0.9958104001240389,0.9998988851114413,0.9992322936854054,0.9958104001240389,0.9789673355494223,0.9999974400032511,0.0001
2,7,1e-08,2,"(8, 8)",seperate_region_row,64,64,5,True,False,False,1.0,1.0,0.00146,1,0.0001,20746.5,256,10112,10496,5137,10112,105866,256,0.9379305670132188,0.9701194744786475,0.9925280295344225,0.9958104001240389,0.9998988851114413,0.9992322936854054,0.9958104001240389,0.9790493764578138,0.9999974400032511,0.0001
3,7,1e-08,2,"(8, 8)",seperate_region_row,64,64,5,True,False,False,1.0,1.0,0.00146,1,0.0001,20788.0,256,10112,10496,5189,10112,105287,256,0.9379679723889712,0.9701194744786475,0.9924526796117337,0.9958104001240389,0.9998988851114413,0.9992322936854054,0.9958104001240389,0.9791627569515529,0.9999974400032511,0.0001
4,7,1e-08,2,"(8, 8)",seperate_region_row,64,64,5,True,False,False,1.0,1.0,0.00146,1,0.0001,20831.5,256,10112,10496,5176,10112,106160,256,0.9378220171667929,0.9701194744786475,0.9924715165561058,0.9958104001240389,0.9998988851114413,0.9992322936854054,0.9958104001240389,0.9789918100411891,0.9999974400032511,0.0001
5,7,1e-08,2,"(8, 8)",seperate_region_row,64,64,5,True,False,False,1.0,1.0,0.00146,1,0.0001,20977.5,256,10112,10496,5288,10112,106581,256,0.937589728549324,0.9701194744786475,0.9923092407632866,0.9958104001240389,0.9998988851114413,0.9992322936854054,0.9958104001240389,0.9789093823927911,0.9999974400032511,0.0001
6,7,1e-08,2,"(8, 8)",seperate_region_row,64,64,5,True,False,False,1.0,1.0,0.00146,1,0.0001,20844.5,256,10112,10496,5189,10112,106038,256,0.9378271001651959,0.9701194744786475,0.9924526796117337,0.9958104001240389,0.9998988851114413,0.9992322936854054,0.9958104001240389,0.9790156977351722,0.9999974400032511,0.0001
7,7,1e-08,2,"(8, 8)",seperate_region_row,64,64,5,True,False,False,1.0,1.0,0.00146,1,0.0001,20914.0,256,10112,10496,5148,10112,106388,256,0.9378175906810278,0.9701194744786475,0.9925120896506296,0.9958104001240389,0.9998988851114413,0.9992322936854054,0.9958104001240389,0.9789471690280086,0.9999974400032511,0.0001
8,7,1e-08,2,"(8, 8)",seperate_region_row,64,64,5,True,False,False,1.0,1.0,0.00146,1,0.0001,20874.0,256,10112,10496,5198,10112,106185,256,0.9377872058371595,0.9701194744786475,0.9924396388596817,0.9958104001240389,0.9998988851114413,0.9992322936854054,0.9958104001240389,0.9789869150938866,0.9999974400032511,0.0001
9,7,1e-08,2,"(8, 8)",seperate_region_row,64,64,5,True,False,False,1.0,1.0,0.00146,1,0.0001,20666.5,256,10112,10496,5146,10112,104709,256,0.9381353020934161,0.9701194744786475,0.9925149877922783,0.9958104001240389,0.9998988851114413,0.9992322936854054,0.9958104001240389,0.9792759547202844,0.9999974400032511,0.0001
0,7,1e-08,2,"(10, 10)",seperate_region_row,100,100,1,True,False,False,1.0,1.0,0.00146,1,0.0001,102389.0,400,15800,16400,8080,15800,786209,400,0.7990268745467805,0.9537057711399055,0.9882725009234766,0.9934614685233825,0.999842012479759,0.9988007179142514,0.9934614685233825,0.8544974029202063,0.9999960000079599,0.0001
1,7,1e-08,2,"(10, 10)",seperate_region_row,100,100,1,True,False,False,1.0,1.0,0.00146,1,0.0001,101838.0,400,15800,16400,7896,15800,791088,400,0.7984620345205281,0.9537057711399055,0.9885380263057323,0.9934614685233825,0.999842012479759,0.9988007179142514,0.9934614685233825,0.8536639909588978,0.9999960000079599,0.0001
2,7,1e-08,2,"(10, 10)",seperate_region_row,100,100,1,True,False,False,1.0,1.0,0.00146,1,0.0001,102635.0,400,15800,16400,8008,15800,791598,400,0.7982500549213333,0.9537057711399055,0.9883763936651229,0.9934614685233825,0.999842012479759,0.9988007179142514,0.9934614685233825,0.8535769216637201,0.9999960000079599,0.0001
3,7,1e-08,2,"(10, 10)",seperate_region_row,100,100,1,True,False,False,1.0,1.0,0.00146,1,0.0001,102361.0,400,15800,16400,8065,15800,791920,400,0.7981322258917677,0.9537057711399055,0.9882941443440413,0.9934614685233825,0.999842012479759,0.9988007179142514,0.9934614685233825,0.8535219530744741,0.9999960000079599,0.0001
4,7,1e-08,2,"(10, 10)",seperate_region_row,100,100,1,True,False,False,1.0,1.0,0.00146,1,0.0001,102693.0,400,15800,16400,8123,15800,798064,400,0.7970845832078342,0.9537057711399055,0.9882104590780916,0.9934614685233825,0.999842012479759,0.9988007179142514,0.9934614685233825,0.8524737893173915,0.9999960000079599,0.0001
5,7,1e-08,2,"(10, 10)",seperate_region_row,100,100,1,True,False,False,1.0,1.0,0.00146,1,0.0001,102251.0,400,15800,16400,8112,15800,792542,400,0.7979781852265612,0.9537057711399055,0.9882263298770924,0.9934614685233825,0.999842012479759,0.9988007179142514,0.9934614685233825,0.853415781536898,0.9999960000079599,0.0001
6,7,1e-08,2,"(10, 10)",seperate_region_row,100,100,1,True,False,False,1.0,1.0,0.00146,1,0.0001,101229.0,400,15800,16400,8054,15800,776733,400,0.8005730155007796,0.9537057711399055,0.9883100164870391,0.9934614685233825,0.999842012479759,0.9988007179142514,0.9934614685233825,0.8561183821150664,0.9999960000079599,0.0001
7,7,1e-08,2,"(10, 10)",seperate_region_row,100,100,1,True,False,False,1.0,1.0,0.00146,1,0.0001,101427.0,400,15800,16400,8115,15800,780739,400,0.799860614409992,0.9537057711399055,0.9882220014520869,0.9934614685233825,0.999842012479759,0.9988007179142514,0.9934614685233825,0.8554327347057612,0.9999960000079599,0.0001
8,7,1e-08,2,"(10, 10)",seperate_region_row,100,100,1,True,False,False,1.0,1.0,0.00146,1,0.0001,101565.0,400,15800,16400,7950,15800,779750,400,0.8002115903990102,0.9537057711399055,0.9884600929830185,0.9934614685233825,0.999842012479759,0.9988007179142514,0.9934614685233825,0.8556019560530526,0.9999960000079599,0.0001
9,7,1e-08,2,"(10, 10)",seperate_region_row,100,100,1,True,False,False,1.0,1.0,0.00146,1,0.0001,101105.0,400,15800,16400,7998,15800,779523,400,0.8001918413833596,0.9537057711399055,0.9883908240763464,0.9934614685233825,0.999842012479759,0.9988007179142514,0.9934614685233825,0.8556408012675227,0.9999960000079599,0.0001
0,7,1e-08,2,"(10, 10)",seperate_region_row,100,100,5,True,False,False,1.0,1.0,0.00146,1,0.0001,29700.0,400,15800,16400,8080,15800,232461,400,0.8926050336632897,0.9537057711399055,0.9882725009234766,0.9934614685233825,0.999842012479759,0.9988007179142514,0.9934614685233825,0.9545720017632887,0.9999960000079599,0.0001
1,7,1e-08,2,"(10, 10)",seperate_region_row,100,100,5,True,False,False,1.0,1.0,0.00146,1,0.0001,29556.5,400,15800,16400,7896,15800,233648,400,0.8926329192339655,0.9537057711399055,0.9885380263057323,0.9934614685233825,0.999842012479759,0.9988007179142514,0.9934614685233825,0.954345413244526,0.9999960000079599,0.0001
2,7,1e-08,2,"(10, 10)",seperate_region_row,100,100,5,True,False,False,1.0,1.0,0.00146,1,0.0001,29771.5,400,15800,16400,8008,15800,234067,400,0.8924121804440419,0.9537057711399055,0.9883763936651229,0.9934614685233825,0.999842012479759,0.9988007179142514,0.9934614685233825,0.9542654424417203,0.9999960000079599,0.0001
3,7,1e-08,2,"(10, 10)",seperate_region_row,100,100,5,True,False,False,1.0,1.0,0.00146,1,0.0001,29650.0,400,15800,16400,8065,15800,233479,400,0.8924428620585015,0.9537057711399055,0.9882941443440413,0.9934614685233825,0.999842012479759,0.9988007179142514,0.9934614685233825,0.9543776706678678,0.9999960000079599,0.0001
4,7,1e-08,2,"(10, 10)",seperate_region_row,100,100,5,True,False,False,1.0,1.0,0.00146,1,0.0001,29836.0,400,15800,16400,8123,15800,235526,400,0.8920020327089734,0.9537057711399055,0.9882104590780916,0.9934614685233825,0.999842012479759,0.9988007179142514,0.9934614685233825,0.9539870283803534,0.9999960000079599,0.0001
5,7,1e-08,2,"(10, 10)",seperate_region_row,100,100,5,True,False,False,1.0,1.0,0.00146,1,0.0001,29746.0,400,15800,16400,8112,15800,234553,400,0.8921899616788712,0.9537057711399055,0.9882263298770924,0.9934614685233825,0.999842012479759,0.9988007179142514,0.9934614685233825,0.9541726923391652,0.9999960000079599,0.0001
6,7,1e-08,2,"(10, 10)",seperate_region_row,100,100,5,True,False,False,1.0,1.0,0.00146,1,0.0001,29523.5,400,15800,16400,8054,15800,230478,400,0.8929930084599357,0.9537057711399055,0.9883100164870391,0.9934614685233825,0.999842012479759,0.9988007179142514,0.9934614685233825,0.9549506601400575,0.9999960000079599,0.0001
7,7,1e-08,2,"(10, 10)",seperate_region_row,100,100,5,True,False,False,1.0,1.0,0.00146,1,0.0001,29505.5,400,15800,16400,8115,15800,231541,400,0.8927236687385202,0.9537057711399055,0.9882220014520869,0.9934614685233825,0.999842012479759,0.9988007179142514,0.9934614685233825,0.9547476591891715,0.9999960000079599,0.0001
8,7,1e-08,2,"(10, 10)",seperate_region_row,100,100,5,True,False,False,1.0,1.0,0.00146,1,0.0001,29606.0,400,15800,16400,7950,15800,231360,400,0.8929710769041936,0.9537057711399055,0.9884600929830185,0.9934614685233825,0.999842012479759,0.9988007179142514,0.9934614685233825,0.9547822216834688,0.9999960000079599,0.0001
9,7,1e-08,2,"(10, 10)",seperate_region_row,100,100,5,True,False,False,1.0,1.0,0.00146,1,0.0001,29486.5,400,15800,16400,7998,15800,231701,400,0.8928476053489279,0.9537057711399055,0.9883908240763464,0.9934614685233825,0.999842012479759,0.9988007179142514,0.9934614685233825,0.9547171077498471,0.9999960000079599,0.0001
0,9,1e-08,2,"(4, 4)",seperate_region_row,16,16,1,True,False,False,1.0,1.0,0.00146,1,0.0001,16142.0,64,2528,2624,1377,2528,20523,64,0.9986277802809902,0.9993163609349724,0.9998187306236715,0.9999053587955615,0.9999747203192831,0.9999826869130942,0.9999053587955615,0.9996299439935706,0.9999993600001984,0.0001
1,9,1e-08,2,"(4, 4)",seperate_region_row,16,16,1,True,False,False,1.0,1.0,0.00146,1,0.0001,16088.0,64,2528,2624,1409,2528,20539,64,0.9986232850268412,0.9993163609349724,0.9998145185088889,0.9999053587955615,0.9999747203192831,0.9999826869130942,0.9999053587955615,0.9996296555464829,0.9999993600001984,0.0001
2,9,1e-08,2,"(4, 4)",seperate_region_row,16,16,1,True,False,False,1.0,1.0,0.00146,1,0.0001,16004.0,64,2528,2624,1372,2528,20498,64,0.9986288878887649,0.9993163609349724,0.9998193887682093,0.9999053587955615,0.9999747203192831,0.9999826869130942,0.9999053587955615,0.9996303946923119,0.9999993600001984,0.0001
3,9,1e-08,2,"(4, 4)",seperate_region_row,16,16,1,True,False,False,1.0,1.0,0.00146,1,0.0001,16104.0,64,2528,2624,1385,2528,20802,64,0.9986217037686261,0.9993163609349724,0.9998176775933123,0.9999053587955615,0.9999747203192831,0.9999826869130942,0.9999053587955615,0.9996249142094062,0.9999993600001984,0.0001
4,9,1e-08,2,"(4, 4)",seperate_region_row,16,16,1,True,False,False,1.0,1.0,0.00146,1,0.0001,15920.0,64,2528,2624,1319,2528,20226,64,0.9986407546774374,0.9993163609349724,0.9998263651269448,0.9999053587955615,0.9999747203192831,0.9999826869130942,0.9999053587955615,0.9996352983077492,0.9999993600001984,0.0001
5,9,1e-08,2,"(4, 4)",seperate_region_row,16,16,1,True,False,False,1.0,1.0,0.00146,1,0.0001,16228.0,64,2528,2624,1380,2528,20720,64,0.998623837927782,0.9993163609349724,0.9998183357371568,0.9999053587955615,0.9999747203192831,0.9999826869130942,0.9999053587955615,0.9996263924945992,0.9999993600001984,0.0001
6,9,1e-08,2,"(4, 4)",seperate_region_row,16,16,1,True,False,False,1.0,1.0,0.00146,1,0.0001,16276.0,64,2528,2624,1438,2528,20882,64,0.998613295045604,0.9993163609349724,0.9998107012951948,0.9999053587955615,0.9999747203192831,0.9999826869130942,0.9999053587955615,0.9996234719820566,0.9999993600001984,0.0001
7,9,1e-08,2,"(4, 4)",seperate_region_row,16,16,1,True,False,False,1.0,1.0,0.00146,1,0.0001,15843.0,64,2528,2624,1383,2528,20146,64,0.9986337811883094,0.9993163609349724,0.9998179408507981,0.9999053587955615,0.9999747203192831,0.9999826869130942,0.9999053587955615,0.9996367405521616,0.9999993600001984,0.0001
8,9,1e-08,2,"(4, 4)",seperate_region_row,16,16,1,True,False,False,1.0,1.0,0.00146,1,0.0001,16221.0,64,2528,2624,1352,2528,20761,64,0.998626780733777,0.9993163609349724,0.9998220213506928,0.9999053587955615,0.9999747203192831,0.9999826869130942,0.9999053587955615,0.9996256533517294,0.9999993600001984,0.0001
9,9,1e-08,2,"(4, 4)",seperate_region_row,16,16,1,True,False,False,1.0,1.0,0.00146,1,0.0001,16135.0,64,2528,2624,1347,2528,20534,64,0.998631526341596,0.9993163609349724,0.9998226794973967,0.9999053587955615,0.9999747203192831,0.9999826869130942,0.9999053587955615,0.9996297456861888,0.9999993600001984,0.0001
0,9,1e-08,2,"(4, 4)",seperate_region_row,16,16,5,True,False,False,1.0,1.0,0.00146,1,0.0001,11257.0,64,2528,2624,1377,2528,15130,64,0.9987249122438728,0.9993163609349724,0.9998187306236715,0.9999053587955615,0.9999747203192831,0.9999826869130942,0.9999053587955615,0.9997271734323401,0.9999993600001984,0.0001
1,9,1e-08,2,"(4, 4)",seperate_region_row,16,16,5,True,False,False,1.0,1.0,0.00146,1,0.0001,11268.5,64,2528,2624,1409,2528,15119,64,0.9987209028642596,0.9993163609349724,0.9998145185088889,0.9999053587955615,0.9999747203192831,0.9999826869130942,0.9999053587955615,0.9997273717590497,0.9999993600001984,0.0001
2,9,1e-08,2,"(4, 4)",seperate_region_row,16,16,5,True,False,False,1.0,1.0,0.00146,1,0.0001,11281.5,64,2528,2624,1372,2528,15100,64,0.9987261100176019,0.9993163609349724,0.9998193887682093,0.9999053587955615,0.9999747203192831,0.9999826869130942,0.9999053587955615,0.9997277143234589,0.9999993600001984,0.0001
3,9,1e-08,2,"(4, 4)",seperate_region_row,16,16,5,True,False,False,1.0,1.0,0.00146,1,0.0001,11460.0,64,2528,2624,1385,2528,15467,64,0.9987177904732037,0.9993163609349724,0.9998176775933123,0.9999053587955615,0.9999747203192831,0.9999826869130942,0.9999053587955615,0.9997210974422135,0.9999993600001984,0.0001
4,9,1e-08,2,"(4, 4)",seperate_region_row,16,16,5,True,False,False,1.0,1.0,0.00146,1,0.0001,11142.0,64,2528,2624,1319,2528,15101,64,0.9987330607360839,0.9993163609349724,0.9998263651269448,0.9999053587955615,0.9999747203192831,0.9999826869130942,0.9999053587955615,0.9997276962937501,0.9999993600001984,0.0001
