trial,code_distance,fidelity_target,factory_physical_size,qubit_layout,placement,n_qubits,n_factories,n_aods,trivial_return,decompose_move,redistribute_stage1_success,J,h,dt,n_trotter_steps,epsilon,total_depth,n_cnot,n_cnot_teleportation,n_h,n_s,n_t,n_se_q,n_rz_decomposition,fidelity_total,fidelity_of_rz_teleportaion,fidelity_of_rz_s,fidelity_of_rz_h,fidelity_of_t_gate,fidelity_cnot,fidelity_h,fidelity_idle,fidelity_synthesis,synthesis_epsilon
1,9,1e-08,2,"(6, 6)",col_based,36,36,5,True,False,False,1.0,1.0,0.00146,1,0.0001,13596.0,288,7164,7380,3740,7164,40748,180,0.9964236136889545,0.998063876268357,0.9995077399938854,0.9997338444416769,0.9999283625653654,0.9999220934693659,0.9997338444416769,0.9992653952827425,0.999998200001602,0.0001
2,9,1e-08,2,"(6, 6)",col_based,36,36,5,True,False,False,1.0,1.0,0.00146,1,0.0001,13771.0,288,7164,7380,3754,7164,41412,180,0.9964098450775493,0.998063876268357,0.9995058977646827,0.9997338444416769,0.9999283625653654,0.9999220934693659,0.9997338444416769,0.9992534291639869,0.999998200001602,0.0001
3,9,1e-08,2,"(6, 6)",col_based,36,36,5,True,False,False,1.0,1.0,0.00146,1,0.0001,13545.5,288,7164,7380,3679,7164,40784,180,0.996430968886915,0.998063876268357,0.9995157668893259,0.9997338444416769,0.9999283625653654,0.9999220934693659,0.9997338444416769,0.999264746513594,0.999998200001602,0.0001
4,9,1e-08,2,"(6, 6)",col_based,36,36,5,True,False,False,1.0,1.0,0.00146,1,0.0001,13551.5,288,7164,7380,3705,7164,41028,180,0.9964231734213465,0.998063876268357,0.9995123455817475,0.9997338444416769,0.9999283625653654,0.9999220934693659,0.9997338444416769,0.999260349311578,0.999998200001602,0.0001
0,9,1e-08,2,"(6, 6)",col_based,36,36,5,False,True,False,1.0,1.0,0.00146,1,0.0001,13198.0,288,7164,7380,3757,7164,39627,180,0.9964415282631383,0.998063876268357,0.9995055030017239,0.9997338444416769,0.9999283625653654,0.9999220934693659,0.9997338444416769,0.9992855974439437,0.999998200001602,0.0001
1,9,1e-08,2,"(6, 6)",col_based,36,36,5,False,True,False,1.0,1.0,0.00146,1,0.0001,13348.0,288,7164,7380,3740,7164,40262,180,0.9964323472058589,0.998063876268357,0.9995077399938854,0.9997338444416769,0.9999283625653654,0.9999220934693659,0.9997338444416769,0.9992741537074745,0.999998200001602,0.0001
2,9,1e-08,2,"(6, 6)",col_based,36,36,5,False,True,False,1.0,1.0,0.00146,1,0.0001,13448.5,288,7164,7380,3754,7164,40513,180,0.9964260001237333,0.998063876268357,0.9995058977646827,0.9997338444416769,0.9999283625653654,0.9999220934693659,0.9997338444416769,0.9992696303139227,0.999998200001602,0.0001
3,9,1e-08,2,"(6, 6)",col_based,36,36,5,False,True,False,1.0,1.0,0.00146,1,0.0001,13320.0,288,7164,7380,3679,7164,40363,180,0.9964385343922697,0.998063876268357,0.9995157668893259,0.9997338444416769,0.9999283625653654,0.9999220934693659,0.9997338444416769,0.9992723335346989,0.999998200001602,0.0001
4,9,1e-08,2,"(6, 6)",col_based,36,36,5,False,True,False,1.0,1.0,0.00146,1,0.0001,13301.0,288,7164,7380,3705,7164,40242,180,0.9964372980300373,0.998063876268357,0.9995123455817475,0.9997338444416769,0.9999283625653654,0.9999220934693659,0.9997338444416769,0.9992745141381204,0.999998200001602,0.0001
0,9,1e-08,2,"(6, 6)",col_based,36,36,5,False,True,True,1.0,1.0,0.00146,1,0.0001,12170.5,288,7164,7380,3747,7164,36361,180,0.99650153338146,0.998063876268357,0.9995068188788596,0.9997338444416769,0.9999283625653654,0.9999220934693659,0.9997338444416769,0.9993444581653105,0.999998200001602,0.0001
1,9,1e-08,2,"(6, 6)",col_based,36,36,5,False,True,True,1.0,1.0,0.00146,1,0.0001,12222.0,288,7164,7380,3786,7164,36839,180,0.9964878265926523,0.998063876268357,0.9995016869678268,0.9997338444416769,0.9999283625653654,0.9999220934693659,0.9997338444416769,0.9993358433054972,0.999998200001602,0.0001
2,9,1e-08,2,"(6, 6)",col_based,36,36,5,False,True,True,1.0,1.0,0.00146,1,0.0001,12100.0,288,7164,7380,3736,7164,36285,180,0.9965043423349944,0.998063876268357,0.9995082663457099,0.9997338444416769,0.9999283625653654,0.9999220934693659,0.9997338444416769,0.999345827898818,0.999998200001602,0.0001
3,9,1e-08,2,"(6, 6)",col_based,36,36,5,False,True,True,1.0,1.0,0.00146,1,0.0001,12014.5,288,7164,7380,3769,7164,35843,180,0.996507956425356,0.998063876268357,0.9995039239514477,0.9997338444416769,0.9999283625653654,0.9999220934693659,0.9997338444416769,0.9993537940177418,0.999998200001602,0.0001
4,9,1e-08,2,"(6, 6)",col_based,36,36,5,False,True,True,1.0,1.0,0.00146,1,0.0001,12316.5,288,7164,7380,3690,7164,37059,180,0.9964964672215968,0.998063876268357,0.9995143194116135,0.9997338444416769,0.9999283625653654,0.9999220934693659,0.9997338444416769,0.9993318783322127,0.999998200001602,0.0001
0,9,1e-08,2,"(8, 8)",col_based,64,64,1,True,False,False,1.0,1.0,0.00146,1,0.0001,27349.0,512,12736,13120,6615,12736,138714,320,0.992468340740333,0.996560594234236,0.9991294963071141,0.9995268835389067,0.9998726481086639,0.9998615036972666,0.9995268835389067,0.9975014723329969,0.999996800005088,0.0001
1,9,1e-08,2,"(8, 8)",col_based,64,64,1,True,False,False,1.0,1.0,0.00146,1,0.0001,27189.0,512,12736,13120,6576,12736,138446,320,0.9924782334504827,0.996560594234236,0.9991346263071453,0.9995268835389067,0.9998726481086639,0.9998615036972666,0.9995268835389067,0.9975062935465697,0.999996800005088,0.0001
2,9,1e-08,2,"(8, 8)",col_based,64,64,1,True,False,False,1.0,1.0,0.00146,1,0.0001,27295.0,512,12736,13120,6562,12736,138275,320,0.9924831234604703,0.996560594234236,0.9991364678520428,0.9995268835389067,0.9998726481086639,0.9998615036972666,0.9995268835389067,0.9975093697808405,0.999996800005088,0.0001
3,9,1e-08,2,"(8, 8)",col_based,64,64,1,True,False,False,1.0,1.0,0.00146,1,0.0001,27632.0,512,12736,13120,6506,12736,141531,320,0.9924321625787266,0.996560594234236,0.9991438340655752,0.9995268835389067,0.9998726481086639,0.9998615036972666,0.9995268835389067,0.997450797031393,0.999996800005088,0.0001
4,9,1e-08,2,"(8, 8)",col_based,64,64,1,True,False,False,1.0,1.0,0.00146,1,0.0001,27578.0,512,12736,13120,6592,12736,140170,320,0.9924452855784388,0.996560594234236,0.9991325216885615,0.9995268835389067,0.9998726481086639,0.9998615036972666,0.9995268835389067,0.9974752798783841,0.999996800005088,0.0001
0,9,1e-08,2,"(8, 8)",col_based,64,64,1,False,True,False,1.0,1.0,0.00146,1,0.0001,24177.5,512,12736,13120,6615,12736,125682,320,0.9927016251689476,0.996560594234236,0.9991294963071141,0.9995268835389067,0.9998726481086639,0.9998615036972666,0.9995268835389067,0.9977359398232565,0.999996800005088,0.0001
1,9,1e-08,2,"(8, 8)",col_based,64,64,1,False,True,False,1.0,1.0,0.00146,1,0.0001,23931.5,512,12736,13120,6576,12736,124881,320,0.9927210626422689,0.996560594234236,0.9991346263071453,0.9995268835389067,0.9998726481086639,0.9998615036972666,0.9995268835389067,0.9977503529515015,0.999996800005088,0.0001
2,9,1e-08,2,"(8, 8)",col_based,64,64,1,False,True,False,1.0,1.0,0.00146,1,0.0001,23560.0,512,12736,13120,6562,12736,122356,320,0.9927680994287045,0.996560594234236,0.9991364678520428,0.9995268835389067,0.9998726481086639,0.9998615036972666,0.9995268835389067,0.9977957889569015,0.999996800005088,0.0001
3,9,1e-08,2,"(8, 8)",col_based,64,64,1,False,True,False,1.0,1.0,0.00146,1,0.0001,24322.0,512,12736,13120,6506,12736,127207,320,0.9926885686006114,0.996560594234236,0.9991438340655752,0.9995268835389067,0.9998726481086639,0.9998615036972666,0.9995268835389067,0.9977084996739879,0.999996800005088,0.0001
4,9,1e-08,2,"(8, 8)",col_based,64,64,1,False,True,False,1.0,1.0,0.00146,1,0.0001,23969.5,512,12736,13120,6592,12736,124831,320,0.9927198666993263,0.996560594234236,0.9991325216885615,0.9995268835389067,0.9998726481086639,0.9998615036972666,0.9995268835389067,0.997751252654301,0.999996800005088,0.0001
0,9,1e-08,2,"(8, 8)",col_based,64,64,1,False,True,True,1.0,1.0,0.00146,1,0.0001,22034.5,512,12736,13120,6538,12736,113157,320,0.992935951120172,0.996560594234236,0.9991396247940496,0.9995268835389067,0.9998726481086639,0.9998615036972666,0.9995268835389067,0.9979613374730821,0.999996800005088,0.0001
1,9,1e-08,2,"(8, 8)",col_based,64,64,1,False,True,True,1.0,1.0,0.00146,1,0.0001,21904.5,512,12736,13120,6525,12736,112316,320,0.9929527106307462,0.996560594234236,0.9991413348084681,0.9995268835389067,0.9998726481086639,0.9998615036972666,0.9995268835389067,0.9979764737821597,0.999996800005088,0.0001
2,9,1e-08,2,"(8, 8)",col_based,64,64,1,False,True,True,1.0,1.0,0.00146,1,0.0001,21924.5,512,12736,13120,6518,12736,112133,320,0.9929569027910664,0.996560594234236,0.9991422555866749,0.9995268835389067,0.9998726481086639,0.9998615036972666,0.9995268835389067,0.9979797674446308,0.999996800005088,0.0001
3,9,1e-08,2,"(8, 8)",col_based,64,64,1,False,True,True,1.0,1.0,0.00146,1,0.0001,21815.5,512,12736,13120,6512,12736,111893,320,0.9929619849809461,0.996560594234236,0.9991430448258133,0.9995268835389067,0.9998726481086639,0.9998615036972666,0.9995268835389067,0.9979840870184462,0.999996800005088,0.0001
4,9,1e-08,2,"(8, 8)",col_based,64,64,1,False,True,True,1.0,1.0,0.00146,1,0.0001,22288.5,512,12736,13120,6495,12736,114685,320,0.9929142102003007,0.996560594234236,0.9991452810067576,0.9995268835389067,0.9998726481086639,0.9998615036972666,0.9995268835389067,0.9979338371327612,0.999996800005088,0.0001
0,9,1e-08,2,"(8, 8)",col_based,64,64,5,True,False,False,1.0,1.0,0.00146,1,0.0001,15003.5,512,12736,13120,6615,12736,79533,320,0.9935281744433739,0.996560594234236,0.9991294963071141,0.9995268835389067,0.9998726481086639,0.9998615036972666,0.9995268835389067,0.998566680799418,0.999996800005088,0.0001
1,9,1e-08,2,"(8, 8)",col_based,64,64,5,True,False,False,1.0,1.0,0.00146,1,0.0001,14933.0,512,12736,13120,6576,12736,79267,320,0.9935380418815557,0.996560594234236,0.9991346263071453,0.9995268835389067,0.9998726481086639,0.9998615036972666,0.9995268835389067,0.9985714711437385,0.999996800005088,0.0001
2,9,1e-08,2,"(8, 8)",col_based,64,64,5,True,False,False,1.0,1.0,0.00146,1,0.0001,14989.0,512,12736,13120,6562,12736,79808,320,0.9935301794590642,0.996560594234236,0.9991364678520428,0.9995268835389067,0.9998726481086639,0.9998615036972666,0.9995268835389067,0.9985617283999382,0.999996800005088,0.0001
3,9,1e-08,2,"(8, 8)",col_based,64,64,5,True,False,False,1.0,1.0,0.00146,1,0.0001,15060.5,512,12736,13120,6506,12736,80416,320,0.9935266102124951,0.996560594234236,0.9991438340655752,0.9995268835389067,0.9998726481086639,0.9998615036972666,0.9995268835389067,0.9985507791820873,0.999996800005088,0.0001
4,9,1e-08,2,"(8, 8)",col_based,64,64,5,True,False,False,1.0,1.0,0.00146,1,0.0001,15006.5,512,12736,13120,6592,12736,79647,320,0.9935291402189518,0.996560594234236,0.9991325216885615,0.9995268835389067,0.9998726481086639,0.9998615036972666,0.9995268835389067,0.998564627801744,0.999996800005088,0.0001
0,9,1e-08,2,"(8, 8)",col_based,64,64,5,False,True,False,1.0,1.0,0.00146,1,0.0001,14461.0,512,12736,13120,6615,12736,77372,320,0.9935668957851991,0.996560594234236,0.9991294963071141,0.9995268835389067,0.9998726481086639,0.9998615036972666,0.9995268835389067,0.9986055985098332,0.999996800005088,0.0001
1,9,1e-08,2,"(8, 8)",col_based,64,64,5,False,True,False,1.0,1.0,0.00146,1,0.0001,14428.5,512,12736,13120,6576,12736,77224,320,0.9935746491943037,0.996560594234236,0.9991346263071453,0.9995268835389067,0.9998726481086639,0.9998615036972666,0.9995268835389067,0.9986082639152324,0.999996800005088,0.0001
2,9,1e-08,2,"(8, 8)",col_based,64,64,5,False,True,False,1.0,1.0,0.00146,1,0.0001,14336.0,512,12736,13120,6562,12736,77117,320,0.9935783978020187,0.996560594234236,0.9991364678520428,0.9995268835389067,0.9998726481086639,0.9998615036972666,0.9995268835389067,0.9986101909357289,0.999996800005088,0.0001
3,9,1e-08,2,"(8, 8)",col_based,64,64,5,False,True,False,1.0,1.0,0.00146,1,0.0001,14531.5,512,12736,13120,6506,12736,77990,320,0.9935700799264443,0.996560594234236,0.9991438340655752,0.9995268835389067,0.9998726481086639,0.9998615036972666,0.9995268835389067,0.9985944687182191,0.999996800005088,0.0001
4,9,1e-08,2,"(8, 8)",col_based,64,64,5,False,True,False,1.0,1.0,0.00146,1,0.0001,14355.5,512,12736,13120,6592,12736,77204,320,0.9935729146616087,0.996560594234236,0.9991325216885615,0.9995268835389067,0.9998726481086639,0.9998615036972666,0.9995268835389067,0.9986086241056967,0.999996800005088,0.0001
0,9,1e-08,2,"(8, 8)",col_based,64,64,5,False,True,True,1.0,1.0,0.00146,1,0.0001,13264.5,512,12736,13120,6538,12736,70551,320,0.9936991994154659,0.996560594234236,0.9991396247940496,0.9995268835389067,0.9998726481086639,0.9998615036972666,0.9995268835389067,0.9987284486736951,0.999996800005088,0.0001
1,9,1e-08,2,"(8, 8)",col_based,64,64,5,False,True,True,1.0,1.0,0.00146,1,0.0001,13166.5,512,12736,13120,6525,12736,70079,320,0.9937093588749463,0.996560594234236,0.9991413348084681,0.9995268835389067,0.9998726481086639,0.9998615036972666,0.9995268835389067,0.9987369502263607,0.999996800005088,0.0001
2,9,1e-08,2,"(8, 8)",col_based,64,64,5,False,True,True,1.0,1.0,0.00146,1,0.0001,13128.5,512,12736,13120,6518,12736,69769,320,0.9937158302305862,0.996560594234236,0.9991422555866749,0.9995268835389067,0.9998726481086639,0.9998615036972666,0.9995268835389067,0.9987425339126118,0.999996800005088,0.0001
3,9,1e-08,2,"(8, 8)",col_based,64,64,5,False,True,True,1.0,1.0,0.00146,1,0.0001,13132.5,512,12736,13120,6512,12736,69877,320,0.9937146796846829,0.996560594234236,0.9991430448258133,0.9995268835389067,0.9998726481086639,0.9998615036972666,0.9995268835389067,0.9987405886248262,0.999996800005088,0.0001
4,9,1e-08,2,"(8, 8)",col_based,64,64,5,False,True,True,1.0,1.0,0.00146,1,0.0001,13292.0,512,12736,13120,6495,12736,70414,320,0.9937072800216048,0.996560594234236,0.9991452810067576,0.9995268835389067,0.9998726481086639,0.9998615036972666,0.9995268835389067,0.9987309162779257,0.999996800005088,0.0001
0,9,1e-08,2,"(10, 10)",col_based,100,100,1,True,False,False,1.0,1.0,0.00146,1,0.0001,36617.0,800,19900,20500,10104,19900,287159,500,0.9870326185991486,0.9946311296177189,0.998670665177192,0.9992608539031594,0.999801019797192,0.999783607956399,0.9992608539031594,0.9948345836086235,0.9999950000124499,0.0001
1,9,1e-08,2,"(10, 10)",col_based,100,100,1,True,False,False,1.0,1.0,0.00146,1,0.0001,35990.0,800,19900,20500,10093,19900,281674,500,0.9871316901273172,0.9946311296177189,0.9986721114331403,0.9992608539031594,0.999801019797192,0.999783607956399,0.9992608539031594,0.9949329974011126,0.9999950000124499,0.0001
2,9,1e-08,2,"(10, 10)",col_based,100,100,1,True,False,False,1.0,1.0,0.00146,1,0.0001,36453.0,800,19900,20500,10148,19900,286100,500,0.987045752085183,0.9946311296177189,0.9986648801743432,0.9992608539031594,0.999801019797192,0.999783607956399,0.9992608539031594,0.9948535837994705,0.9999950000124499,0.0001
3,9,1e-08,2,"(10, 10)",col_based,100,100,1,True,False,False,1.0,1.0,0.00146,1,0.0001,36516.0,800,19900,20500,10164,19900,285545,500,0.9870535525116706,0.9946311296177189,0.9986627765452522,0.9992608539031594,0.999801019797192,0.999783607956399,0.9992608539031594,0.994863541551495,0.9999950000124499,0.0001
4,9,1e-08,2,"(10, 10)",col_based,100,100,1,True,False,False,1.0,1.0,0.00146,1,0.0001,36336.0,800,19900,20500,10264,19900,284792,500,0.9870539619371554,0.9946311296177189,0.9986496289638261,0.9992608539031594,0.999801019797192,0.999783607956399,0.9992608539031594,0.9948770519581858,0.9999950000124499,0.0001
0,9,1e-08,2,"(10, 10)",col_based,100,100,1,False,True,False,1.0,1.0,0.00146,1,0.0001,30324.5,800,19900,20500,10104,19900,248568,500,0.9877198067411399,0.9946311296177189,0.998670665177192,0.9992608539031594,0.999801019797192,0.999783607956399,0.9992608539031594,0.995527203605386,0.9999950000124499,0.0001
1,9,1e-08,2,"(10, 10)",col_based,100,100,1,False,True,False,1.0,1.0,0.00146,1,0.0001,30071.0,800,19900,20500,10093,19900,244778,500,0.9877887513848527,0.9946311296177189,0.9986721114331403,0.9992608539031594,0.999801019797192,0.999783607956399,0.9992608539031594,0.9955952514174451,0.9999950000124499,0.0001
2,9,1e-08,2,"(10, 10)",col_based,100,100,1,False,True,False,1.0,1.0,0.00146,1,0.0001,30421.0,800,19900,20500,10148,19900,247724,500,0.9877291194999653,0.9946311296177189,0.9986648801743432,0.9992608539031594,0.999801019797192,0.999783607956399,0.9992608539031594,0.9955423568580767,0.9999950000124499,0.0001
3,9,1e-08,2,"(10, 10)",col_based,100,100,1,False,True,False,1.0,1.0,0.00146,1,0.0001,30665.0,800,19900,20500,10164,19900,249266,500,0.9876995712086997,0.9946311296177189,0.9986627765452522,0.9992608539031594,0.999801019797192,0.999783607956399,0.9992608539031594,0.9955146718242136,0.9999950000124499,0.0001
4,9,1e-08,2,"(10, 10)",col_based,100,100,1,False,True,False,1.0,1.0,0.00146,1,0.0001,30558.0,800,19900,20500,10264,19900,248688,500,0.987696863668252,0.9946311296177189,0.9986496289638261,0.9992608539031594,0.999801019797192,0.999783607956399,0.9992608539031594,0.9955250491332104,0.9999950000124499,0.0001
0,9,1e-08,2,"(10, 10)",col_based,100,100,1,False,True,True,1.0,1.0,0.00146,1,0.0001,28147.0,800,19900,20500,10213,19900,225930,500,0.9881089635667648,0.9946311296177189,0.9986563342087256,0.9992608539031594,0.999801019797192,0.999783607956399,0.9992608539031594,0.9959337282009051,0.9999950000124499,0.0001
1,9,1e-08,2,"(10, 10)",col_based,100,100,1,False,True,True,1.0,1.0,0.00146,1,0.0001,27910.0,800,19900,20500,10043,19900,224357,500,0.9881591107962469,0.9946311296177189,0.9986786853502113,0.9992608539031594,0.999801019797192,0.999783607956399,0.9992608539031594,0.9959619817041275,0.9999950000124499,0.0001
2,9,1e-08,2,"(10, 10)",col_based,100,100,1,False,True,True,1.0,1.0,0.00146,1,0.0001,28974.5,800,19900,20500,10131,19900,232520,500,0.9880022015743288,0.9946311296177189,0.9986671152851078,0.9992608539031594,0.999801019797192,0.999783607956399,0.9992608539031594,0.9958153703613174,0.9999950000124499,0.0001
3,9,1e-08,2,"(10, 10)",col_based,100,100,1,False,True,True,1.0,1.0,0.00146,1,0.0001,28188.5,800,19900,20500,10072,19900,226563,500,0.9881160257260119,0.9946311296177189,0.9986748724730394,0.9992608539031594,0.999801019797192,0.999783607956399,0.9992608539031594,0.9959223587719275,0.9999950000124499,0.0001
4,9,1e-08,2,"(10, 10)",col_based,100,100,1,False,True,True,1.0,1.0,0.00146,1,0.0001,28111.5,800,19900,20500,10115,19900,226600,500,0.9881097726034677,0.9946311296177189,0.9986692189233382,0.9992608539031594,0.999801019797192,0.999783607956399,0.9992608539031594,0.9959216942121635,0.9999950000124499,0.0001
0,9,1e-08,2,"(10, 10)",col_based,100,100,5,True,False,False,1.0,1.0,0.00146,1,0.0001,16802.0,800,19900,20500,10104,19900,137803,500,0.9896948524121769,0.9946311296177189,0.998670665177192,0.9992608539031594,0.999801019797192,0.999783607956399,0.9992608539031594,0.9975178609562473,0.9999950000124499,0.0001
1,9,1e-08,2,"(10, 10)",col_based,100,100,5,True,False,False,1.0,1.0,0.00146,1,0.0001,16531.0,800,19900,20500,10093,19900,135000,500,0.989746317108819,0.9946311296177189,0.9986721114331403,0.9992608539031594,0.999801019797192,0.999783607956399,0.9992608539031594,0.9975682877942879,0.9999950000124499,0.0001
2,9,1e-08,2,"(10, 10)",col_based,100,100,5,True,False,False,1.0,1.0,0.00146,1,0.0001,16631.0,800,19900,20500,10148,19900,136666,500,0.9897094135455385,0.9946311296177189,0.9986648801743432,0.9992608539031594,0.999801019797192,0.999783607956399,0.9992608539031594,0.9975383156310651,0.9999950000124499,0.0001
3,9,1e-08,2,"(10, 10)",col_based,100,100,5,True,False,False,1.0,1.0,0.00146,1,0.0001,16733.0,800,19900,20500,10164,19900,136720,500,0.989706364935353,0.9946311296177189,0.9986627765452522,0.9992608539031594,0.999801019797192,0.999783607956399,0.9992608539031594,0.9975373441594495,0.9999950000124499,0.0001
4,9,1e-08,2,"(10, 10)",col_based,100,100,5,True,False,False,1.0,1.0,0.00146,1,0.0001,16645.5,800,19900,20500,10264,19900,136380,500,0.9896994038578534,0.9946311296177189,0.9986496289638261,0.9992608539031594,0.999801019797192,0.999783607956399,0.9992608539031594,0.9975434608483595,0.9999950000124499,0.0001
0,9,1e-08,2,"(10, 10)",col_based,100,100,5,False,True,False,1.0,1.0,0.00146,1,0.0001,15585.0,800,19900,20500,10104,19900,130858,500,0.9898188198830878,0.9946311296177189,0.998670665177192,0.9992608539031594,0.999801019797192,0.999783607956399,0.9992608539031594,0.997642808323721,0.9999950000124499,0.0001
1,9,1e-08,2,"(10, 10)",col_based,100,100,5,False,True,False,1.0,1.0,0.00146,1,0.0001,15428.0,800,19900,20500,10093,19900,128348,500,0.9898650604232787,0.9946311296177189,0.9986721114331403,0.9992608539031594,0.999801019797192,0.999783607956399,0.9992608539031594,0.9976879695378266,0.9999950000124499,0.0001
2,9,1e-08,2,"(10, 10)",col_based,100,100,5,False,True,False,1.0,1.0,0.00146,1,0.0001,15531.5,800,19900,20500,10148,19900,129661,500,0.9898344539170316,0.9946311296177189,0.9986648801743432,0.9992608539031594,0.999801019797192,0.999783607956399,0.9992608539031594,0.9976643451098776,0.9999950000124499,0.0001
3,9,1e-08,2,"(10, 10)",col_based,100,100,5,False,True,False,1.0,1.0,0.00146,1,0.0001,15667.5,800,19900,20500,10164,19900,130205,500,0.9898226578563268,0.9946311296177189,0.9986627765452522,0.9992608539031594,0.999801019797192,0.999783607956399,0.9992608539031594,0.9976545572396548,0.9999950000124499,0.0001
4,9,1e-08,2,"(10, 10)",col_based,100,100,5,False,True,False,1.0,1.0,0.00146,1,0.0001,15601.0,800,19900,20500,10264,19900,130000,500,0.989813286085654,0.9946311296177189,0.9986496289638261,0.9992608539031594,0.999801019797192,0.999783607956399,0.9992608539031594,0.9976582456721218,0.9999950000124499,0.0001
0,9,1e-08,2,"(10, 10)",col_based,100,100,5,False,True,True,1.0,1.0,0.00146,1,0.0001,14405.5,800,19900,20500,10213,19900,118374,500,0.9900274897846096,0.9946311296177189,0.9986563342087256,0.9992608539031594,0.999801019797192,0.999783607956399,0.9992608539031594,0.997867447091474,0.9999950000124499,0.0001
1,9,1e-08,2,"(10, 10)",col_based,100,100,5,False,True,True,1.0,1.0,0.00146,1,0.0001,14300.5,800,19900,20500,10043,19900,117475,500,0.9900656997287668,0.9946311296177189,0.9986786853502113,0.9992608539031594,0.999801019797192,0.999783607956399,0.9992608539031594,0.9978836257701299,0.9999950000124499,0.0001
2,9,1e-08,2,"(10, 10)",col_based,100,100,5,False,True,True,1.0,1.0,0.00146,1,0.0001,14619.0,800,19900,20500,10131,19900,119268,500,0.9900222155004852,0.9946311296177189,0.9986671152851078,0.9992608539031594,0.999801019797192,0.999783607956399,0.9992608539031594,0.9978513586544661,0.9999950000124499,0.0001
3,9,1e-08,2,"(10, 10)",col_based,100,100,5,False,True,True,1.0,1.0,0.00146,1,0.0001,14353.5,800,19900,20500,10072,19900,117704,500,0.990057830859455,0.9946311296177189,0.9986748724730394,0.9992608539031594,0.999801019797192,0.999783607956399,0.9992608539031594,0.9978795045912692,0.9999950000124499,0.0001
4,9,1e-08,2,"(10, 10)",col_based,100,100,5,False,True,True,1.0,1.0,0.00146,1,0.0001,14417.0,800,19900,20500,10115,19900,118204,500,0.9900432985239754,0.9946311296177189,0.9986692189233382,0.9992608539031594,0.999801019797192,0.999783607956399,0.9992608539031594,0.9978705064433,0.9999950000124499,0.0001
0,13,1e-08,4,"(4, 4)",col_based,16,16,1,True,False,False,1.0,1.0,0.00146,1,0.0001,13289.5,128,3184,3280,1745,3184,17220,80,0.9999558949027261,0.9999936470156124,0.9999983055342643,0.9999991273932918,0.9999681605065682,0.999999744602864,0.9999991273932918,0.9999977094090151,0.999999200000312,0.0001
1,13,1e-08,4,"(4, 4)",col_based,16,16,1,True,False,False,1.0,1.0,0.00146,1,0.0001,13152.0,128,3184,3280,1782,3184,17040,80,0.9999558829182118,0.9999936470156124,0.9999982696057955,0.9999991273932918,0.9999681605065682,0.999999744602864,0.9999991273932918,0.9999977333524478,0.999999200000312,0.0001
2,13,1e-08,4,"(4, 4)",col_based,16,16,1,True,False,False,1.0,1.0,0.00146,1,0.0001,13256.0,128,3184,3280,1752,3184,17311,80,0.9999558760015076,0.9999936470156124,0.9999982987369863,0.9999991273932918,0.9999681605065682,0.999999744602864,0.9999991273932918,0.99999769730428,0.999999200000312,0.0001
3,13,1e-08,4,"(4, 4)",col_based,16,16,1,True,False,False,1.0,1.0,0.00146,1,0.0001,13204.0,128,3184,3280,1708,3184,17248,80,0.9999559271052941,0.9999936470156124,0.9999983414627344,0.9999991273932918,0.9999681605065682,0.999999744602864,0.9999991273932918,0.9999977056844812,0.999999200000312,0.0001
4,13,1e-08,4,"(4, 4)",col_based,16,16,1,True,False,False,1.0,1.0,0.00146,1,0.0001,13114.5,128,3184,3280,1726,3184,17162,80,0.999955921066482,0.9999936470156124,0.999998323984019,0.9999991273932918,0.9999681605065682,0.999999744602864,0.9999991273932918,0.9999977171241211,0.999999200000312,0.0001
0,13,1e-08,4,"(4, 4)",col_based,16,16,1,False,True,False,1.0,1.0,0.00146,1,0.0001,12715.0,128,3184,3280,1745,3184,16621,80,0.9999559745778197,0.9999936470156124,0.9999983055342643,0.9999991273932918,0.9999681605065682,0.999999744602864,0.9999991273932918,0.9999977890874404,0.999999200000312,0.0001
1,13,1e-08,4,"(4, 4)",col_based,16,16,1,False,True,False,1.0,1.0,0.00146,1,0.0001,12637.5,128,3184,3280,1782,3184,16557,80,0.9999559471637367,0.9999936470156124,0.9999982696057955,0.9999991273932918,0.9999681605065682,0.999999744602864,0.9999991273932918,0.9999977976006615,0.999999200000312,0.0001
2,13,1e-08,4,"(4, 4)",col_based,16,16,1,False,True,False,1.0,1.0,0.00146,1,0.0001,12756.0,128,3184,3280,1752,3184,16693,80,0.9999559582038564,0.9999936470156124,0.9999982987369863,0.9999991273932918,0.9999681605065682,0.999999744602864,0.9999991273932918,0.9999977795100667,0.999999200000312,0.0001
3,13,1e-08,4,"(4, 4)",col_based,16,16,1,False,True,False,1.0,1.0,0.00146,1,0.0001,12752.5,128,3184,3280,1708,3184,16725,80,0.9999559966713626,0.9999936470156124,0.9999983414627344,0.9999991273932918,0.9999681605065682,0.999999744602864,0.9999991273932918,0.9999977752534562,0.999999200000312,0.0001
4,13,1e-08,4,"(4, 4)",col_based,16,16,1,False,True,False,1.0,1.0,0.00146,1,0.0001,12671.0,128,3184,3280,1726,3184,16579,80,0.9999559986133613,0.9999936470156124,0.999998323984019,0.9999991273932918,0.9999681605065682,0.999999744602864,0.9999991273932918,0.9999977946742418,0.999999200000312,0.0001
